time, seq_cnt, nlos, distance, azimuth, azimuth_fom, elevation, elevation_fom, rssi, pdoa1, pdoa2
2025-12-18 16:59:17.748,561,0,100,-18.5,100,-52.8,100,-80.0,45.0,-91.9
2025-12-18 16:59:17.953,562,0,103,-20.2,100,-55.2,100,-79.5,50.1,-95.5
2025-12-18 16:59:18.153,563,0,95,-17.9,100,-54.9,100,-79.5,44.2,-93.8
2025-12-18 16:59:18.352,564,0,104,-18.3,100,-58.2,100,-80.5,46.7,-97.7
2025-12-18 16:59:18.553,565,0,101,-21.4,100,-53.1,100,-80.5,52.5,-93.1
2025-12-18 16:59:18.752,566,0,101,-20.2,100,-52.0,100,-80.0,48.9,-91.2
2025-12-18 16:59:18.952,567,0,103,-17.6,100,-57.8,100,-80.0,44.9,-96.6
2025-12-18 16:59:19.152,568,0,100,-18.3,100,-59.2,100,-80.0,46.9,-98.8
2025-12-18 16:59:19.352,569,0,100,-19.6,100,-55.4,100,-80.5,48.7,-95.3
2025-12-18 16:59:19.553,570,0,96,-17.0,100,-59.2,100,-79.5,43.9,-97.3
2025-12-18 16:59:19.753,571,0,105,-17.2,100,-60.0,100,-81.0,44.8,-100.9
2025-12-18 16:59:19.953,572,0,99,-17.3,100,-57.9,100,-80.0,44.2,-96.4
2025-12-18 16:59:20.153,573,0,102,-17.9,100,-55.8,100,-81.0,44.8,-94.8
2025-12-18 16:59:20.353,574,0,100,-17.4,100,-56.9,100,-81.5,44.0,-95.5
2025-12-18 16:59:20.553,575,0,102,-17.2,100,-57.8,100,-79.0,43.8,-96.2
2025-12-18 16:59:20.753,576,0,103,-19.6,100,-52.4,100,-80.0,47.4,-91.6
2025-12-18 16:59:20.953,577,0,104,-18.1,100,-54.9,100,-79.5,44.8,-94.0
2025-12-18 16:59:21.152,578,0,99,-18.2,100,-57.4,100,-80.5,46.2,-96.7
2025-12-18 16:59:21.352,579,0,104,-18.9,100,-52.5,100,-79.5,45.8,-91.7
2025-12-18 16:59:21.552,580,0,100,-18.5,100,-57.1,100,-79.0,46.9,-96.7
2025-12-18 16:59:21.752,581,0,102,-19.9,100,-52.2,100,-80.0,48.1,-91.5
2025-12-18 16:59:21.952,582,0,105,-17.3,100,-59.7,100,-80.0,44.9,-98.1
2025-12-18 16:59:22.152,583,0,100,-20.2,100,-54.1,100,-81.0,49.6,-94.0
2025-12-18 16:59:22.352,584,0,98,-17.7,100,-59.2,100,-80.0,45.8,-98.1
2025-12-18 16:59:22.553,585,0,102,-20.0,100,-50.7,100,-80.0,47.7,-89.4
2025-12-18 16:59:22.753,586,0,99,-20.0,100,-53.8,100,-80.0,49.2,-93.6
2025-12-18 16:59:22.953,587,0,105,-18.4,100,-57.3,100,-81.0,46.7,-96.8
2025-12-18 16:59:23.153,588,0,102,-18.5,100,-57.3,100,-79.5,47.0,-96.9
2025-12-18 16:59:23.353,589,0,102,-18.9,100,-52.2,100,-79.5,45.5,-91.2
2025-12-18 16:59:23.553,590,0,100,-18.9,100,-58.2,100,-80.0,48.1,-103.3
2025-12-18 16:59:23.753,591,0,103,-17.0,100,-59.2,100,-79.5,43.9,-105.1
2025-12-18 16:59:23.952,592,0,98,-18.5,100,-57.2,100,-80.0,46.8,-96.8
2025-12-18 16:59:24.152,593,0,102,-19.6,100,-49.5,100,-80.0,46.1,-88.0
2025-12-18 16:59:24.352,594,0,99,-18.0,100,-55.6,100,-81.5,45.0,-94.7
2025-12-18 16:59:24.552,595,0,99,-17.2,100,-60.0,100,-80.0,44.8,-98.8
2025-12-18 16:59:24.752,596,0,102,-18.3,100,-57.6,100,-81.0,46.5,-97.0
2025-12-18 16:59:24.952,597,0,101,-18.1,100,-56.2,100,-80.0,45.5,-95.4
2025-12-18 16:59:25.152,598,0,99,-17.2,100,-56.9,100,-79.5,43.5,-95.4
2025-12-18 16:59:25.352,599,0,99,-17.4,100,-56.5,100,-80.0,43.8,-95.2
2025-12-18 16:59:25.553,600,0,105,-18.8,100,-54.3,100,-79.0,46.3,-93.7
2025-12-18 16:59:25.753,601,0,97,-19.1,100,-51.1,100,-80.5,45.6,-90.0
2025-12-18 16:59:25.953,602,0,96,-17.3,100,-57.0,100,-80.0,43.8,-95.5
2025-12-18 16:59:26.153,603,0,102,-19.1,100,-55.0,100,-80.5,47.1,-94.6
2025-12-18 16:59:26.353,604,0,102,-16.9,100,-56.2,100,-80.0,42.5,-94.5
2025-12-18 16:59:26.552,605,0,99,-18.4,100,-57.5,100,-80.0,46.7,-97.0
2025-12-18 16:59:26.752,606,0,99,-19.0,100,-55.3,100,-79.5,47.0,-94.9
2025-12-18 16:59:26.952,607,0,103,-18.5,100,-55.0,100,-80.0,45.9,-94.3
2025-12-18 16:59:27.152,608,0,102,-18.7,100,-53.2,100,-80.0,45.7,-92.4
2025-12-18 16:59:27.352,609,0,97,-18.5,100,-56.3,100,-80.0,46.6,-95.8
2025-12-18 16:59:27.552,610,0,98,-18.0,100,-58.5,100,-79.5,46.1,-97.6
2025-12-18 16:59:27.752,611,0,103,-18.6,100,-56.7,100,-80.0,46.9,-96.3
2025-12-18 16:59:27.952,612,0,98,-18.3,100,-57.0,100,-80.5,46.2,-96.4
2025-12-18 16:59:28.152,613,0,101,-18.3,100,-53.2,100,-80.5,44.5,-92.2
2025-12-18 16:59:28.352,614,0,98,-19.5,100,-49.5,100,-80.0,46.1,-88.0
2025-12-18 16:59:28.553,615,0,102,-18.2,100,-56.8,100,-80.0,45.9,-96.0
2025-12-18 16:59:28.753,616,0,99,-18.7,100,-56.3,100,-80.5,46.9,-95.8
2025-12-18 16:59:28.953,617,0,98,-17.1,100,-60.0,100,-80.0,44.4,-98.4
2025-12-18 16:59:29.153,618,0,103,-17.8,100,-58.1,100,-80.0,45.6,-97.1
2025-12-18 16:59:29.353,619,0,104,-17.9,100,-56.3,100,-79.5,45.1,-95.3
2025-12-18 16:59:29.552,620,0,98,-19.0,100,-54.1,100,-80.0,46.5,-93.5
2025-12-18 16:59:29.752,621,0,102,-17.8,100,-59.7,100,-80.5,46.0,-98.7
2025-12-18 16:59:29.952,622,0,102,-17.0,100,-60.0,100,-80.5,44.3,-98.1
2025-12-18 16:59:30.152,623,0,103,-20.0,100,-54.4,100,-80.5,49.4,-94.3
2025-12-18 16:59:30.352,624,0,102,-17.9,100,-58.6,100,-80.5,46.0,-97.7
2025-12-18 16:59:30.552,625,0,101,-21.8,100,-51.6,100,-80.5,53.0,-90.7
2025-12-18 16:59:30.752,626,0,103,-18.3,100,-54.2,100,-80.0,45.0,-93.4
2025-12-18 16:59:30.952,627,0,103,-17.6,100,-58.1,100,-79.5,45.1,-96.9
2025-12-18 16:59:31.152,628,0,99,-19.3,100,-59.9,100,-79.0,50.0,-101.3
2025-12-18 16:59:31.352,629,0,99,-17.1,100,-59.3,100,-80.0,44.2,-97.5
2025-12-18 16:59:31.553,630,0,100,-18.2,100,-57.8,100,-80.0,46.3,-97.1
2025-12-18 16:59:31.753,631,0,106,-18.5,100,-55.6,100,-79.5,46.3,-95.0
2025-12-18 16:59:31.948,632,0,99,-20.4,100,-54.7,100,-80.0,50.4,-94.9
2025-12-18 16:59:32.153,633,0,99,-18.6,100,-52.5,100,-80.0,45.0,-91.5
2025-12-18 16:59:32.347,634,0,99,-21.4,100,-51.9,100,-80.0,52.0,-91.2
2025-12-18 16:59:32.552,635,0,99,-19.5,100,-54.4,100,-80.5,48.1,-94.1
2025-12-18 16:59:32.752,636,0,106,-18.8,100,-52.6,100,-80.0,45.5,-91.7
2025-12-18 16:59:32.952,637,0,97,-17.7,100,-55.4,100,-79.5,44.1,-94.2
2025-12-18 16:59:33.152,638,0,100,-17.6,100,-57.7,100,-80.0,44.8,-96.5
2025-12-18 16:59:33.352,639,0,99,-17.5,100,-59.5,100,-80.5,45.4,-98.2
2025-12-18 16:59:33.552,640,0,103,-18.8,100,-57.8,100,-79.5,47.6,-97.7
2025-12-18 16:59:33.752,641,0,101,-18.3,100,-52.8,100,-80.5,44.3,-91.8
2025-12-18 16:59:33.952,642,0,100,-18.0,100,-55.5,100,-81.0,45.0,-94.6
2025-12-18 16:59:34.152,643,0,105,-18.2,100,-56.2,100,-80.0,45.7,-95.5
2025-12-18 16:59:34.352,644,0,103,-18.1,100,-53.7,100,-80.5,44.4,-92.7
2025-12-18 16:59:34.553,645,0,101,-18.7,100,-53.0,100,-79.5,45.5,-92.1
2025-12-18 16:59:34.753,646,0,102,-17.0,100,-60.0,100,-79.5,44.2,-102.3
2025-12-18 16:59:34.953,647,0,101,-17.6,100,-56.3,100,-79.5,44.2,-95.1
2025-12-18 16:59:35.152,648,0,100,-20.2,100,-51.4,100,-80.0,48.6,-90.3
2025-12-18 16:59:35.352,649,0,99,-20.4,100,-56.6,100,-79.5,51.3,-97.5
2025-12-18 16:59:35.552,650,0,103,-21.0,100,-53.6,100,-79.5,51.6,-93.7
2025-12-18 16:59:35.752,651,0,102,-17.9,100,-55.5,100,-80.0,44.7,-94.5
2025-12-18 16:59:35.952,652,0,99,-19.9,100,-53.4,100,-80.5,48.8,-93.0
2025-12-18 16:59:36.152,653,0,101,-18.4,100,-53.8,100,-80.5,45.0,-93.0
2025-12-18 16:59:36.352,654,0,100,-19.1,100,-54.4,100,-80.5,46.9,-93.9
2025-12-18 16:59:36.552,655,0,101,-18.3,100,-52.8,100,-79.5,44.3,-91.8
2025-12-18 16:59:36.752,656,0,102,-20.4,100,-56.2,100,-80.0,51.1,-97.0
2025-12-18 16:59:36.952,657,0,104,-19.4,100,-55.4,100,-80.0,48.1,-95.3
2025-12-18 16:59:37.152,658,0,98,-20.4,100,-56.7,100,-79.5,51.2,-97.7
2025-12-18 16:59:37.352,659,0,99,-18.4,100,-55.8,100,-80.0,46.1,-95.1
2025-12-18 16:59:37.553,660,0,106,-18.5,100,-55.4,100,-81.0,46.2,-94.8
2025-12-18 16:59:37.752,661,0,101,-19.2,100,-53.1,100,-79.5,46.8,-92.4
2025-12-18 16:59:37.952,662,0,95,-22.9,100,-53.7,100,-80.5,56.6,-94.4
2025-12-18 16:59:38.153,663,0,99,-18.2,100,-54.8,100,-80.5,45.0,-94.0
2025-12-18 16:59:38.352,664,0,99,-17.9,100,-55.2,100,-79.5,44.5,-94.2
2025-12-18 16:59:38.553,665,0,102,-19.5,100,-55.2,100,-79.5,48.4,-95.2
2025-12-18 16:59:38.752,666,0,97,-17.4,100,-56.9,100,-80.0,44.0,-95.5
2025-12-18 16:59:38.952,667,0,108,-19.0,100,-54.7,100,-79.5,46.9,-94.2
2025-12-18 16:59:39.152,668,0,98,-17.4,100,-57.5,100,-81.5,44.2,-96.1
2025-12-18 16:59:39.352,669,0,102,-19.3,100,-53.0,100,-80.0,47.0,-92.3
2025-12-18 16:59:39.552,670,0,96,-18.0,100,-55.7,100,-79.5,45.1,-94.8
2025-12-18 16:59:39.752,671,0,101,-20.0,100,-55.8,100,-80.0,49.8,-96.1
2025-12-18 16:59:39.952,672,0,98,-19.1,100,-50.0,100,-80.0,45.1,-88.6
2025-12-18 16:59:40.152,673,0,101,-17.7,100,-58.5,100,-80.0,45.3,-97.4
2025-12-18 16:59:40.353,674,0,96,-19.4,100,-53.0,100,-79.5,47.2,-92.3
2025-12-18 16:59:40.552,675,0,102,-17.1,100,-56.7,100,-80.5,43.3,-95.2
2025-12-18 16:59:40.753,676,0,101,-17.9,100,-53.6,100,-81.5,43.8,-92.6
2025-12-18 16:59:40.952,677,0,101,-18.8,100,-52.9,100,-79.5,45.7,-92.0
2025-12-18 16:59:41.152,678,0,102,-19.3,100,-57.3,100,-80.0,48.8,-97.6
2025-12-18 16:59:41.352,679,0,103,-17.1,100,-60.0,100,-81.5,44.5,-100.8
2025-12-18 16:59:41.552,680,0,100,-18.6,100,-59.1,100,-80.0,47.6,-99.0
2025-12-18 16:59:41.752,681,0,101,-18.3,100,-55.7,100,-80.0,45.7,-94.9
2025-12-18 16:59:41.952,682,0,97,-20.8,100,-51.5,100,-79.5,50.3,-90.6
2025-12-18 16:59:42.152,683,0,103,-18.5,100,-55.2,100,-80.5,46.0,-94.5
2025-12-18 16:59:42.352,684,0,105,-19.0,100,-54.7,100,-78.5,46.9,-94.2
2025-12-18 16:59:42.552,685,0,102,-17.9,100,-55.0,100,-80.0,44.5,-94.0
2025-12-18 16:59:42.752,686,0,102,-17.6,100,-55.9,100,-80.0,44.0,-94.7
2025-12-18 16:59:42.952,687,0,105,-21.1,100,-52.6,100,-80.5,51.6,-92.2
2025-12-18 16:59:43.152,688,0,104,-19.9,100,-52.6,100,-80.5,48.3,-92.0
2025-12-18 16:59:43.352,689,0,105,-18.6,100,-57.3,100,-80.5,47.1,-97.0
2025-12-18 16:59:43.553,690,0,98,-19.4,100,-58.2,100,-80.0,49.3,-98.8
2025-12-18 16:59:43.752,691,0,105,-18.3,100,-55.2,100,-80.5,45.5,-94.4
2025-12-18 16:59:43.952,692,0,102,-17.6,100,-57.0,100,-80.0,44.7,-95.9
2025-12-18 16:59:44.152,693,0,98,-18.6,100,-55.7,100,-81.0,46.5,-95.2
2025-12-18 16:59:44.352,694,0,105,-19.8,100,-55.9,100,-79.5,49.4,-96.2
2025-12-18 16:59:44.552,695,0,101,-18.2,100,-52.6,100,-79.0,44.0,-91.6
2025-12-18 16:59:44.752,696,0,101,-17.7,100,-56.7,100,-79.5,44.7,-95.6
2025-12-18 16:59:44.952,697,0,102,-18.1,100,-53.4,100,-80.0,44.2,-92.4
2025-12-18 16:59:45.152,698,0,96,-19.8,100,-57.6,100,-79.5,50.1,-98.3
2025-12-18 16:59:45.352,699,0,100,-17.8,100,-56.5,100,-79.5,44.9,-95.5
2025-12-18 16:59:45.552,700,0,107,-17.8,100,-57.4,100,-80.5,45.1,-96.4
2025-12-18 16:59:45.752,701,0,104,-20.5,100,-54.6,100,-79.5,50.6,-94.8
2025-12-18 16:59:45.952,702,0,103,-19.6,100,-57.0,100,-80.0,49.3,-97.4
2025-12-18 16:59:46.152,703,0,99,-18.9,100,-56.6,100,-81.0,47.4,-96.5
2025-12-18 16:59:46.351,704,0,101,-19.0,100,-59.3,100,-80.0,48.7,-99.7
2025-12-18 16:59:46.552,705,0,101,-18.7,100,-57.3,100,-79.5,47.3,-97.0
2025-12-18 16:59:46.752,706,0,100,-18.1,100,-55.5,100,-80.5,45.2,-94.6
2025-12-18 16:59:46.952,707,0,105,-18.1,100,-57.8,100,-80.5,46.2,-97.0
2025-12-18 16:59:47.152,708,0,102,-21.2,100,-51.8,100,-79.5,51.4,-91.0
2025-12-18 16:59:47.352,709,0,99,-19.6,100,-54.8,100,-80.5,48.5,-94.6
2025-12-18 16:59:47.552,710,0,102,-17.5,100,-60.0,100,-79.5,45.5,-99.1
2025-12-18 16:59:47.752,711,0,98,-18.2,100,-55.9,100,-80.0,45.6,-95.1
2025-12-18 16:59:47.952,712,0,106,-19.0,100,-53.8,100,-79.5,46.4,-93.1
2025-12-18 16:59:48.152,713,0,101,-18.5,100,-54.8,100,-79.5,45.8,-94.0
2025-12-18 16:59:48.353,714,0,101,-20.0,100,-53.3,100,-81.5,48.8,-92.9
2025-12-18 16:59:48.552,715,0,101,-18.2,100,-59.2,100,-80.0,46.8,-98.6
2025-12-18 16:59:48.752,716,0,105,-19.2,100,-54.9,100,-79.5,47.5,-94.6
2025-12-18 16:59:48.952,717,0,99,-17.6,100,-55.3,100,-79.5,43.7,-94.1
2025-12-18 16:59:49.152,718,0,100,-18.4,100,-55.4,100,-81.5,45.8,-94.7
2025-12-18 16:59:49.352,719,0,103,-21.1,100,-52.6,100,-80.0,51.6,-92.2
2025-12-18 16:59:49.547,720,0,100,-18.8,100,-55.7,100,-79.5,46.8,-95.3
2025-12-18 16:59:49.747,721,0,102,-19.6,100,-58.1,100,-80.0,49.7,-98.7
2025-12-18 16:59:49.952,722,0,99,-17.2,100,-58.8,100,-79.5,44.2,-97.1
2025-12-18 16:59:50.152,723,0,98,-19.2,100,-53.5,100,-80.0,47.0,-92.9
2025-12-18 16:59:50.352,724,0,98,-18.6,100,-57.1,100,-81.5,47.0,-96.7
2025-12-18 16:59:50.552,725,0,101,-17.9,100,-54.1,100,-81.0,43.9,-93.1
2025-12-18 16:59:50.752,726,0,101,-17.8,100,-60.0,100,-82.0,46.2,-100.1
2025-12-18 16:59:50.952,727,0,102,-18.0,100,-59.3,100,-80.0,46.5,-98.5
2025-12-18 16:59:51.152,728,0,100,-18.2,100,-54.4,100,-81.0,44.9,-93.5
2025-12-18 16:59:51.352,729,0,100,-18.3,100,-55.4,100,-80.5,45.6,-94.6
2025-12-18 16:59:51.552,730,0,103,-17.8,100,-60.0,100,-80.0,46.2,-100.1
2025-12-18 16:59:51.752,731,0,101,-19.4,100,-56.7,100,-81.0,48.7,-96.9
2025-12-18 16:59:51.951,732,0,104,-21.0,100,-53.6,100,-80.5,51.7,-93.6
2025-12-18 16:59:52.151,733,0,99,-17.7,100,-54.2,100,-80.0,43.6,-93.1
2025-12-18 16:59:52.352,734,0,97,-16.9,100,-60.0,100,-80.0,44.0,-100.7
2025-12-18 16:59:52.552,735,0,101,-17.6,100,-59.4,100,-80.5,45.5,-98.1
2025-12-18 16:59:52.752,736,0,100,-17.1,100,-60.0,100,-80.0,44.4,-99.4
2025-12-18 16:59:52.952,737,0,98,-17.0,100,-60.0,100,-80.0,44.1,-98.2
2025-12-18 16:59:53.152,738,0,100,-18.1,100,-53.3,100,-81.5,44.1,-92.3
2025-12-18 16:59:53.352,739,0,101,-20.9,100,-53.3,100,-79.5,51.3,-93.2
2025-12-18 16:59:53.552,740,0,97,-19.0,100,-56.9,100,-79.5,47.7,-96.8
2025-12-18 16:59:53.752,741,0,100,-19.2,100,-55.9,100,-80.5,47.9,-95.8
2025-12-18 16:59:53.952,742,0,103,-19.0,100,-55.7,100,-80.5,47.4,-95.5
2025-12-18 16:59:54.152,743,0,101,-18.6,100,-55.9,100,-80.0,46.6,-95.4
2025-12-18 16:59:54.352,744,0,98,-20.7,100,-54.4,100,-79.5,51.0,-94.7
2025-12-18 16:59:54.552,745,0,102,-18.9,100,-55.4,100,-79.0,46.8,-94.9
2025-12-18 16:59:54.752,746,0,103,-20.5,100,-53.0,100,-79.0,50.2,-92.6
2025-12-18 16:59:54.951,747,0,104,-19.2,100,-52.3,100,-79.5,46.4,-91.4
2025-12-18 16:59:55.151,748,0,102,-18.4,100,-56.3,100,-79.0,46.2,-95.6
2025-12-18 16:59:55.351,749,0,93,-20.4,100,-54.8,100,-80.5,50.5,-95.0
2025-12-18 16:59:55.552,750,0,101,-17.5,100,-57.4,100,-80.5,44.3,-96.1
2025-12-18 16:59:55.752,751,0,99,-17.3,100,-60.0,100,-79.5,45.1,-100.5
2025-12-18 16:59:55.952,752,0,99,-19.7,100,-55.5,100,-80.0,49.0,-95.6
2025-12-18 16:59:56.152,753,0,102,-21.8,100,-53.1,100,-80.5,53.6,-93.1
2025-12-18 16:59:56.352,754,0,100,-18.3,100,-53.2,100,-80.0,44.7,-92.3
2025-12-18 16:59:56.552,755,0,96,-18.2,100,-52.7,100,-79.5,44.0,-91.7
2025-12-18 16:59:56.752,756,0,104,-19.3,100,-52.1,100,-80.0,46.5,-91.2
2025-12-18 16:59:56.952,757,0,106,-20.6,100,-56.8,100,-80.5,51.7,-97.9
2025-12-18 16:59:57.147,758,0,98,-19.0,100,-54.5,100,-81.5,46.7,-93.9
2025-12-18 16:59:57.352,759,0,102,-17.8,100,-58.0,100,-80.0,45.4,-97.0
2025-12-18 16:59:57.551,760,0,102,-18.4,100,-57.3,100,-79.5,46.6,-96.8
2025-12-18 16:59:57.751,761,0,101,-19.3,100,-52.0,100,-80.0,46.4,-91.1
2025-12-18 16:59:57.951,762,0,100,-19.3,100,-53.1,100,-80.0,47.0,-92.4
2025-12-18 16:59:58.151,763,0,99,-17.8,100,-56.1,100,-79.0,44.7,-95.1
2025-12-18 16:59:58.351,764,0,102,-20.7,100,-56.0,100,-79.5,51.8,-96.9
2025-12-18 16:59:58.552,765,0,98,-17.3,100,-58.2,100,-80.0,44.2,-96.7
2025-12-18 16:59:58.752,766,0,98,-17.9,100,-53.8,100,-79.0,43.9,-92.8
2025-12-18 16:59:58.952,767,0,101,-19.2,100,-54.3,100,-80.0,47.2,-93.8
2025-12-18 16:59:59.152,768,0,98,-20.1,100,-53.7,100,-80.0,49.3,-93.4
2025-12-18 16:59:59.352,769,0,103,-17.7,100,-60.0,100,-79.5,46.0,-99.1
2025-12-18 16:59:59.552,770,0,105,-17.8,100,-57.6,100,-79.5,45.2,-96.5
2025-12-18 16:59:59.752,771,0,105,-18.4,100,-54.7,100,-80.0,45.5,-93.9
2025-12-18 16:59:59.952,772,0,104,-18.6,100,-56.5,100,-79.5,46.8,-96.0
2025-12-18 17:00:00.152,773,0,103,-20.4,100,-52.7,100,-80.0,49.7,-92.2
2025-12-18 17:00:00.352,774,0,105,-20.1,100,-52.8,100,-79.5,48.9,-92.3
2025-12-18 17:00:00.551,775,0,104,-19.7,100,-52.5,100,-80.5,47.7,-91.7
2025-12-18 17:00:00.751,776,0,100,-17.2,100,-58.0,100,-80.0,44.0,-96.5
2025-12-18 17:00:00.951,777,0,99,-19.9,100,-55.5,100,-80.5,49.5,-95.7
2025-12-18 17:00:01.151,778,0,101,-20.1,100,-56.3,100,-79.0,50.2,-96.8
2025-12-18 17:00:01.351,779,0,103,-19.7,100,-51.2,100,-79.5,47.2,-90.2
2025-12-18 17:00:01.552,780,0,102,-20.7,100,-53.4,100,-80.0,50.8,-93.2
2025-12-18 17:00:01.752,781,0,97,-20.3,100,-53.7,100,-80.5,49.9,-93.5
2025-12-18 17:00:01.952,782,0,100,-18.3,100,-58.3,100,-81.0,46.9,-97.8
2025-12-18 17:00:02.152,783,0,106,-18.1,100,-57.3,100,-80.0,46.0,-96.6
2025-12-18 17:00:02.352,784,0,101,-17.8,100,-53.1,100,-80.0,43.2,-92.0
2025-12-18 17:00:02.552,785,0,102,-17.1,100,-58.4,100,-80.5,43.9,-96.7
2025-12-18 17:00:02.746,786,0,101,-18.4,100,-57.7,100,-79.5,46.7,-97.2
2025-12-18 17:00:02.952,787,0,101,-20.1,100,-55.2,100,-79.5,49.8,-95.4
2025-12-18 17:00:03.152,788,0,106,-20.7,100,-55.9,100,-80.0,51.8,-96.7
2025-12-18 17:00:03.351,789,0,102,-17.9,100,-56.0,100,-80.0,44.8,-95.0
2025-12-18 17:00:03.551,790,0,102,-19.4,100,-52.0,100,-81.0,46.7,-91.1
2025-12-18 17:00:03.751,791,0,102,-19.5,100,-56.8,100,-79.0,49.1,-97.1
2025-12-18 17:00:03.951,792,0,103,-18.4,100,-50.9,100,-79.5,43.5,-89.8
2025-12-18 17:00:04.151,793,0,101,-20.0,100,-53.0,100,-79.5,48.8,-92.5
2025-12-18 17:00:04.352,794,0,94,-18.0,100,-57.8,100,-80.0,45.8,-96.9
2025-12-18 17:00:04.552,795,0,99,-18.8,100,-56.9,100,-80.0,47.3,-96.7
2025-12-18 17:00:04.752,796,0,100,-19.5,100,-55.6,100,-79.0,48.5,-95.5
2025-12-18 17:00:04.952,797,0,97,-21.3,100,-52.2,100,-80.5,51.9,-91.6
2025-12-18 17:00:05.152,798,0,100,-18.6,100,-55.5,100,-79.5,46.4,-94.9
2025-12-18 17:00:05.352,799,0,104,-17.5,100,-57.0,100,-80.0,44.3,-95.7
2025-12-18 17:00:05.552,800,0,102,-18.1,100,-58.5,100,-80.0,46.5,-97.8
2025-12-18 17:00:05.752,801,0,103,-17.6,100,-56.2,100,-80.5,44.1,-95.0
2025-12-18 17:00:05.951,802,0,98,-17.5,100,-58.5,100,-79.5,44.9,-97.2
2025-12-18 17:00:06.151,803,0,100,-18.7,100,-58.6,100,-79.5,47.7,-98.5
2025-12-18 17:00:06.351,804,0,101,-19.7,100,-54.1,100,-80.0,48.3,-93.7
2025-12-18 17:00:06.551,805,0,101,-17.6,100,-56.9,100,-79.5,44.5,-95.7
2025-12-18 17:00:06.751,806,0,101,-18.7,100,-53.1,100,-80.5,45.5,-92.2
2025-12-18 17:00:06.951,807,0,104,-18.6,100,-52.9,100,-80.5,45.3,-92.0
2025-12-18 17:00:07.151,808,0,103,-17.7,100,-56.9,100,-79.5,44.8,-95.8
2025-12-18 17:00:07.352,809,0,102,-18.8,100,-56.6,100,-79.5,47.2,-96.4
2025-12-18 17:00:07.552,810,0,98,-18.1,100,-58.7,100,-80.5,46.5,-98.0
2025-12-18 17:00:07.752,811,0,106,-19.2,100,-58.0,100,-79.5,48.7,-98.3
2025-12-18 17:00:07.952,812,0,98,-18.2,100,-55.8,100,-79.5,45.5,-95.0
2025-12-18 17:00:08.152,813,0,99,-20.1,100,-56.2,100,-79.5,50.3,-96.8
2025-12-18 17:00:08.352,814,0,106,-17.0,100,-60.0,100,-80.0,44.3,-100.8
2025-12-18 17:00:08.552,815,0,102,-18.7,100,-53.7,100,-80.0,45.7,-92.9
2025-12-18 17:00:08.751,816,0,102,-19.4,100,-53.4,100,-79.0,47.3,-92.8
2025-12-18 17:00:08.951,817,0,98,-18.9,100,-57.1,100,-79.0,47.6,-96.9
2025-12-18 17:00:09.141,818,0,100,-19.4,100,-59.6,100,-80.0,50.0,-100.5
2025-12-18 17:00:09.351,819,0,98,-18.4,100,-52.8,100,-80.0,44.7,-91.8
2025-12-18 17:00:09.551,820,0,104,-18.8,100,-51.7,100,-80.0,45.2,-90.7
2025-12-18 17:00:09.751,821,0,103,-18.0,100,-56.0,100,-80.0,45.0,-95.1
2025-12-18 17:00:09.951,822,0,105,-18.2,100,-56.0,100,-82.0,45.6,-95.2
2025-12-18 17:00:10.152,823,0,102,-18.1,100,-57.5,100,-80.0,46.0,-96.7
2025-12-18 17:00:10.352,824,0,100,-18.5,100,-55.0,100,-80.0,45.9,-94.3
2025-12-18 17:00:10.552,825,0,102,-18.6,100,-56.1,100,-80.0,46.6,-95.5
2025-12-18 17:00:10.752,826,0,109,-18.2,100,-55.6,100,-80.0,45.5,-94.8
2025-12-18 17:00:10.952,827,0,100,-19.9,100,-55.1,100,-79.5,49.3,-95.2
2025-12-18 17:00:11.152,828,0,98,-18.6,100,-59.6,100,-79.0,47.8,-99.6
2025-12-18 17:00:11.351,829,0,103,-18.8,100,-50.2,100,-80.0,44.4,-88.9
2025-12-18 17:00:11.551,830,0,102,-18.0,100,-55.5,100,-80.0,45.0,-94.6
2025-12-18 17:00:11.751,831,0,101,-18.1,100,-53.0,100,-80.0,44.0,-92.0
2025-12-18 17:00:11.951,832,0,101,-19.6,100,-57.3,100,-79.5,49.4,-97.8
2025-12-18 17:00:12.151,833,0,104,-18.3,100,-53.4,100,-79.5,44.7,-92.4
2025-12-18 17:00:12.351,834,0,99,-17.9,100,-58.6,100,-81.0,45.9,-97.7
2025-12-18 17:00:12.551,835,0,106,-18.4,100,-55.1,100,-80.0,45.6,-94.3
2025-12-18 17:00:12.751,836,0,98,-22.0,100,-57.3,100,-81.5,55.7,-99.9
2025-12-18 17:00:12.951,837,0,102,-18.3,100,-55.8,100,-80.5,45.9,-95.1
2025-12-18 17:00:13.152,838,0,99,-18.7,100,-53.3,100,-80.0,45.7,-92.5
2025-12-18 17:00:13.352,839,0,105,-17.7,100,-57.3,100,-79.5,44.9,-96.2
2025-12-18 17:00:13.552,840,0,98,-18.6,100,-52.9,100,-79.5,45.1,-92.0
2025-12-18 17:00:13.752,841,0,101,-20.3,100,-55.8,100,-80.5,50.7,-96.3
2025-12-18 17:00:13.952,842,0,101,-21.5,100,-53.4,100,-79.5,52.9,-93.5
2025-12-18 17:00:14.151,843,0,98,-20.4,100,-53.8,100,-80.0,50.0,-93.6
2025-12-18 17:00:14.352,844,0,97,-18.4,100,-52.1,100,-79.5,44.4,-91.1
