time, seq_cnt, nlos, distance, azimuth, azimuth_fom, elevation, elevation_fom, rssi, pdoa1, pdoa2
2025-12-18 19:29:41.673,282,0,38,45.2,100,-60.0,100,-71.0,-103.6,-123.1
2025-12-18 19:29:41.873,283,0,38,50.2,100,-60.0,100,-71.5,-111.2,-116.9
2025-12-18 19:29:42.074,284,0,42,50.7,100,-60.0,100,-70.5,-112.1,-135.3
2025-12-18 19:29:42.274,285,0,42,51.4,100,-60.0,100,-70.5,-113.5,-132.9
2025-12-18 19:29:42.474,286,0,40,51.0,100,-60.0,100,-71.5,-112.6,-126.7
2025-12-18 19:29:42.674,287,0,42,49.9,100,-60.0,100,-71.5,-110.6,-127.2
2025-12-18 19:29:42.874,288,0,38,50.1,100,-60.0,100,-71.5,-111.0,-120.5
2025-12-18 19:29:43.074,289,0,42,51.8,100,-60.0,100,-72.0,-114.0,-125.0
2025-12-18 19:29:43.273,290,0,40,50.5,100,-60.0,100,-71.5,-111.7,-114.7
2025-12-18 19:29:43.473,291,0,41,51.1,100,-60.0,100,-72.0,-112.8,-131.8
2025-12-18 19:29:43.673,292,0,45,50.2,100,-60.0,100,-71.5,-111.1,-133.7
2025-12-18 19:29:43.874,293,0,39,51.9,100,-60.0,100,-71.5,-114.4,-126.0
2025-12-18 19:29:44.074,294,0,46,50.9,100,-60.0,100,-71.0,-112.5,-118.2
2025-12-18 19:29:44.274,295,0,40,50.9,100,-60.0,100,-70.5,-112.5,-137.6
2025-12-18 19:29:44.474,296,0,42,50.8,100,-60.0,100,-71.0,-112.3,-125.3
2025-12-18 19:29:44.674,297,0,43,51.2,100,-60.0,100,-71.0,-113.1,-126.5
2025-12-18 19:29:44.874,298,0,39,49.1,100,-60.0,100,-71.0,-109.2,-104.9
2025-12-18 19:29:45.073,299,0,40,49.0,100,-60.0,100,-71.0,-109.1,-124.3
2025-12-18 19:29:45.273,300,0,42,51.2,100,-60.0,100,-70.5,-113.0,-132.2
2025-12-18 19:29:45.473,301,0,41,51.2,100,-60.0,100,-71.5,-113.1,-108.6
2025-12-18 19:29:45.673,302,0,40,50.5,100,-60.0,100,-70.5,-111.8,-123.5
2025-12-18 19:29:45.874,303,0,44,51.3,100,-60.0,100,-71.5,-113.2,-136.5
2025-12-18 19:29:46.074,304,0,45,50.7,100,-60.0,100,-70.5,-112.0,-134.2
2025-12-18 19:29:46.274,305,0,43,51.4,100,-60.0,100,-71.5,-113.5,-132.6
2025-12-18 19:29:46.474,306,0,42,51.5,100,-60.0,100,-71.5,-113.6,-129.5
2025-12-18 19:29:46.674,307,0,42,51.4,100,-60.0,100,-71.5,-113.4,-126.5
2025-12-18 19:29:46.873,308,0,45,50.7,100,-60.0,100,-71.0,-112.0,-113.3
2025-12-18 19:29:47.073,309,0,42,50.7,100,-60.0,100,-71.5,-112.0,-110.0
2025-12-18 19:29:47.273,310,0,45,49.3,100,-60.0,100,-71.5,-109.5,-121.7
2025-12-18 19:29:47.473,311,0,39,50.6,100,-60.0,100,-71.5,-111.9,-127.8
2025-12-18 19:29:47.674,312,0,42,50.5,100,-60.0,100,-71.0,-111.7,-119.3
2025-12-18 19:29:47.874,313,0,44,50.7,100,-60.0,100,-72.0,-112.0,-136.8
2025-12-18 19:29:48.074,314,0,42,49.2,100,-60.0,100,-71.5,-109.3,-137.1
2025-12-18 19:29:48.274,315,0,42,51.3,100,-60.0,100,-71.0,-113.2,-130.3
2025-12-18 19:29:48.474,316,0,39,49.4,100,-60.0,100,-70.5,-109.8,-114.2
2025-12-18 19:29:48.673,317,0,44,51.6,100,-60.0,100,-71.5,-113.8,-106.5
2025-12-18 19:29:48.873,318,0,38,50.7,100,-60.0,100,-71.0,-112.1,-105.8
2025-12-18 19:29:49.073,319,0,40,50.1,100,-60.0,100,-71.0,-111.0,-114.2
2025-12-18 19:29:49.273,320,0,41,50.3,100,-60.0,100,-71.5,-111.3,-137.5
2025-12-18 19:29:49.474,321,0,41,51.2,100,-60.0,100,-71.0,-113.0,-111.3
2025-12-18 19:29:49.674,322,0,35,50.5,100,-60.0,100,-72.0,-111.8,-125.0
2025-12-18 19:29:49.874,323,0,44,50.7,100,-60.0,100,-71.5,-112.2,-104.0
2025-12-18 19:29:50.074,324,0,40,51.3,100,-60.0,100,-71.5,-113.1,-117.8
2025-12-18 19:29:50.274,325,0,42,50.3,100,-60.0,100,-71.5,-111.4,-117.5
2025-12-18 19:29:50.473,326,0,43,51.1,100,-60.0,100,-71.0,-112.8,-132.2
2025-12-18 19:29:50.673,327,0,36,51.4,100,-60.0,100,-71.0,-113.4,-104.1
2025-12-18 19:29:50.873,328,0,36,51.1,100,-60.0,100,-71.0,-112.9,-133.3
2025-12-18 19:29:51.073,329,0,40,49.4,100,-60.0,100,-71.0,-109.6,-123.5
2025-12-18 19:29:51.274,330,0,42,51.8,100,-60.0,100,-71.5,-114.1,-128.9
2025-12-18 19:29:51.474,331,0,40,47.0,100,-60.0,100,-72.0,-105.9,-135.5
2025-12-18 19:29:51.674,332,0,44,48.4,100,-60.0,100,-71.5,-107.8,-129.3
2025-12-18 19:29:51.874,333,0,46,50.6,100,-60.0,100,-70.5,-112.0,-125.3
2025-12-18 19:29:52.073,334,0,41,50.9,100,-60.0,100,-71.0,-112.5,-101.3
2025-12-18 19:29:52.273,335,0,46,51.2,100,-60.0,100,-71.0,-113.0,-121.0
2025-12-18 19:29:52.473,336,0,37,50.8,100,-60.0,100,-71.0,-112.2,-137.0
2025-12-18 19:29:52.673,337,0,46,50.9,100,-60.0,100,-70.5,-112.4,-114.3
2025-12-18 19:29:52.873,338,0,47,50.4,100,-60.0,100,-71.0,-111.6,-118.8
2025-12-18 19:29:53.074,339,0,44,51.0,100,-60.0,100,-71.0,-112.7,-108.6
2025-12-18 19:29:53.274,340,0,41,48.9,100,-60.0,100,-71.0,-108.7,-123.2
2025-12-18 19:29:53.474,341,0,40,51.1,100,-60.0,100,-70.5,-112.9,-138.9
2025-12-18 19:29:53.674,342,0,38,51.2,100,-60.0,100,-71.0,-113.0,-133.0
2025-12-18 19:29:53.873,343,0,44,49.1,100,-60.0,100,-71.0,-109.1,-123.2
2025-12-18 19:29:54.073,344,0,43,51.1,100,-60.0,100,-71.0,-112.9,-106.8
2025-12-18 19:29:54.273,345,0,42,51.3,100,-60.0,100,-71.5,-113.2,-118.5
2025-12-18 19:29:54.473,346,0,41,50.5,100,-60.0,100,-71.0,-111.8,-103.7
2025-12-18 19:29:54.673,347,0,41,51.9,100,-60.0,100,-71.0,-114.3,-133.7
2025-12-18 19:29:54.874,348,0,38,49.8,100,-60.0,100,-71.5,-110.4,-123.0
2025-12-18 19:29:55.074,349,0,44,51.3,100,-60.0,100,-71.0,-113.1,-138.8
2025-12-18 19:29:55.274,350,0,44,50.0,100,-60.0,100,-71.0,-110.8,-112.7
2025-12-18 19:29:55.474,351,0,38,50.9,100,-60.0,100,-71.0,-112.5,-120.6
2025-12-18 19:29:55.673,352,0,39,48.7,100,-60.0,100,-71.5,-108.5,-114.9
2025-12-18 19:29:55.873,353,0,39,47.1,100,-60.0,100,-71.5,-106.0,-109.1
2025-12-18 19:29:56.073,354,0,37,50.5,100,-60.0,100,-71.0,-111.7,-122.1
2025-12-18 19:29:56.273,355,0,43,50.9,100,-60.0,100,-71.0,-112.4,-122.1
2025-12-18 19:29:56.473,356,0,42,51.2,100,-60.0,100,-71.5,-113.0,-135.6
2025-12-18 19:29:56.674,357,0,45,49.3,100,-60.0,100,-71.0,-109.5,-129.2
2025-12-18 19:29:56.874,358,0,39,51.2,100,-60.0,100,-71.0,-113.0,-133.8
2025-12-18 19:29:57.074,359,0,41,51.9,100,-60.0,100,-71.5,-114.2,-125.8
2025-12-18 19:29:57.273,360,0,39,49.9,100,-60.0,100,-70.5,-110.5,-119.6
2025-12-18 19:29:57.473,361,0,42,50.1,100,-60.0,100,-70.5,-111.0,-135.2
2025-12-18 19:29:57.673,362,0,44,51.6,100,-60.0,100,-71.0,-113.7,-132.1
2025-12-18 19:29:57.873,363,0,40,51.3,100,-60.0,100,-70.5,-113.1,-131.5
2025-12-18 19:29:58.073,364,0,38,48.1,100,-60.0,100,-71.0,-107.4,-113.0
2025-12-18 19:29:58.273,365,0,37,50.7,100,-60.0,100,-71.0,-112.1,-118.6
2025-12-18 19:29:58.474,366,0,40,49.7,100,-60.0,100,-71.0,-110.3,-137.0
2025-12-18 19:29:58.674,367,0,40,50.9,100,-60.0,100,-71.5,-112.5,-125.2
2025-12-18 19:29:58.874,368,0,41,51.4,100,-60.0,100,-71.0,-113.3,-133.0
2025-12-18 19:29:59.073,369,0,41,50.2,100,-60.0,100,-71.0,-111.2,-113.2
2025-12-18 19:29:59.273,370,0,38,49.1,100,-60.0,100,-71.0,-109.2,-133.5
2025-12-18 19:29:59.473,371,0,45,51.3,100,-60.0,100,-71.0,-113.2,-123.9
2025-12-18 19:29:59.673,372,0,41,51.5,100,-60.0,100,-71.5,-113.5,-138.7
2025-12-18 19:29:59.873,373,0,40,48.7,100,-60.0,100,-70.5,-108.4,-111.7
2025-12-18 19:30:00.073,374,0,42,51.2,100,-60.0,100,-71.5,-113.0,-109.7
2025-12-18 19:30:00.274,375,0,38,49.6,100,-60.0,100,-71.5,-110.2,-116.0
2025-12-18 19:30:00.474,376,0,45,51.9,100,-60.0,100,-71.5,-114.3,-133.1
2025-12-18 19:30:00.674,377,0,49,51.0,100,-60.0,100,-71.0,-112.6,-106.5
2025-12-18 19:30:00.873,378,0,41,51.6,100,-60.0,100,-71.5,-113.8,-126.0
2025-12-18 19:30:01.073,379,0,40,50.9,100,-60.0,100,-71.0,-112.4,-127.8
2025-12-18 19:30:01.273,380,0,41,51.0,100,-60.0,100,-71.0,-112.7,-121.8
2025-12-18 19:30:01.473,381,0,43,48.7,100,-60.0,100,-71.0,-108.4,-123.1
2025-12-18 19:30:01.673,382,0,39,51.5,100,-60.0,100,-71.0,-113.7,-119.4
2025-12-18 19:30:01.873,383,0,47,50.5,100,-60.0,100,-71.5,-111.7,-120.7
2025-12-18 19:30:02.074,384,0,41,49.7,100,-60.0,100,-71.5,-110.3,-120.3
2025-12-18 19:30:02.274,385,0,45,51.4,100,-60.0,100,-71.0,-113.4,-114.3
2025-12-18 19:30:02.474,386,0,42,51.0,100,-60.0,100,-71.5,-112.6,-117.5
2025-12-18 19:30:02.673,387,0,42,50.8,100,-60.0,100,-71.0,-112.2,-121.5
2025-12-18 19:30:02.873,388,0,38,48.0,100,-60.0,100,-71.0,-107.2,-106.2
2025-12-18 19:30:03.073,389,0,38,50.6,100,-60.0,100,-73.0,-111.9,-117.4
2025-12-18 19:30:03.273,390,0,42,50.8,100,-60.0,100,-73.0,-112.2,-117.5
2025-12-18 19:30:03.473,391,0,44,48.9,100,-60.0,100,-71.5,-108.7,-134.0
2025-12-18 19:30:03.673,392,0,46,48.6,100,-60.0,100,-71.0,-108.3,-113.8
2025-12-18 19:30:03.874,393,0,46,51.0,100,-60.0,100,-71.0,-112.7,-108.2
2025-12-18 19:30:04.074,394,0,39,50.1,100,-60.0,100,-71.0,-110.9,-114.5
2025-12-18 19:30:04.273,395,0,43,51.0,100,-60.0,100,-71.0,-112.7,-127.3
2025-12-18 19:30:04.473,396,0,43,50.9,100,-60.0,100,-71.0,-112.5,-132.2
2025-12-18 19:30:04.673,397,0,39,50.9,100,-60.0,100,-71.0,-112.5,-113.0
2025-12-18 19:30:04.873,398,0,42,50.7,100,-60.0,100,-71.5,-112.1,-113.9
2025-12-18 19:30:05.073,399,0,41,50.7,100,-60.0,100,-71.0,-112.0,-136.9
2025-12-18 19:30:05.273,400,0,39,51.3,100,-60.0,100,-71.0,-113.1,-128.8
2025-12-18 19:30:05.473,401,0,36,49.7,100,-60.0,100,-71.0,-110.3,-121.6
2025-12-18 19:30:05.674,402,0,46,50.3,100,-60.0,100,-71.5,-111.3,-122.8
2025-12-18 19:30:05.874,403,0,40,51.4,100,-60.0,100,-71.5,-113.4,-127.7
2025-12-18 19:30:06.073,404,0,40,50.0,100,-60.0,100,-72.0,-110.8,-117.2
2025-12-18 19:30:06.273,405,0,40,50.8,100,-60.0,100,-71.5,-112.3,-115.3
2025-12-18 19:30:06.473,406,0,37,51.1,100,-60.0,100,-71.5,-112.9,-135.9
2025-12-18 19:30:06.673,407,0,39,48.5,100,-60.0,100,-71.0,-108.0,-108.2
2025-12-18 19:30:06.873,408,0,42,51.7,100,-60.0,100,-71.0,-114.0,-131.5
2025-12-18 19:30:07.073,409,0,43,50.6,100,-60.0,100,-71.0,-112.0,-123.0
2025-12-18 19:30:07.273,410,0,40,48.2,100,-60.0,100,-71.0,-107.5,-112.2
2025-12-18 19:30:07.474,411,0,40,48.7,100,-60.0,100,-73.5,-108.4,-119.2
2025-12-18 19:30:07.673,412,0,39,50.6,100,-60.0,100,-71.5,-112.0,-126.4
2025-12-18 19:30:07.873,413,0,38,51.1,100,-60.0,100,-71.5,-112.8,-123.6
2025-12-18 19:30:08.073,414,0,42,51.3,100,-60.0,100,-71.0,-113.2,-139.1
2025-12-18 19:30:08.273,415,0,38,51.2,100,-60.0,100,-71.0,-113.0,-117.1
2025-12-18 19:30:08.473,416,0,34,50.1,100,-60.0,100,-71.5,-110.9,-120.2
2025-12-18 19:30:08.673,417,0,39,51.1,100,-60.0,100,-71.5,-112.8,-110.8
2025-12-18 19:30:08.873,418,0,42,49.4,100,-60.0,100,-71.0,-109.6,-111.1
2025-12-18 19:30:09.073,419,0,42,50.6,100,-60.0,100,-71.5,-111.9,-132.6
2025-12-18 19:30:09.273,420,0,39,50.8,100,-60.0,100,-71.5,-112.4,-115.0
2025-12-18 19:30:09.473,421,0,40,51.5,100,-60.0,100,-71.0,-113.5,-127.3
2025-12-18 19:30:09.673,422,0,39,51.6,100,-60.0,100,-71.0,-113.8,-125.8
2025-12-18 19:30:09.873,423,0,42,50.7,100,-60.0,100,-71.5,-112.2,-120.8
2025-12-18 19:30:10.073,424,0,42,50.3,100,-60.0,100,-71.5,-111.4,-137.7
2025-12-18 19:30:10.273,425,0,43,50.3,100,-60.0,100,-71.0,-111.3,-134.5
2025-12-18 19:30:10.473,426,0,38,50.4,100,-60.0,100,-71.0,-111.6,-138.4
2025-12-18 19:30:10.673,427,0,44,51.5,100,-60.0,100,-71.5,-113.7,-137.2
2025-12-18 19:30:10.873,428,0,42,47.7,100,-60.0,100,-71.5,-106.8,-131.5
2025-12-18 19:30:11.073,429,0,42,51.1,100,-60.0,100,-70.5,-112.9,-132.6
2025-12-18 19:30:11.273,430,0,39,52.0,100,-60.0,100,-71.5,-114.4,-126.6
2025-12-18 19:30:11.473,431,0,46,51.3,100,-60.0,100,-71.0,-113.1,-128.6
2025-12-18 19:30:11.673,432,0,39,51.5,100,-60.0,100,-71.0,-113.6,-128.0
2025-12-18 19:30:11.873,433,0,39,49.4,100,-60.0,100,-71.0,-109.8,-110.5
2025-12-18 19:30:12.073,434,0,44,50.2,100,-60.0,100,-71.5,-111.1,-125.3
2025-12-18 19:30:12.273,435,0,45,51.1,100,-60.0,100,-71.5,-112.9,-113.2
2025-12-18 19:30:12.473,436,0,41,51.4,100,-60.0,100,-71.0,-113.5,-120.0
2025-12-18 19:30:12.674,437,0,40,50.4,100,-60.0,100,-71.5,-111.5,-124.3
2025-12-18 19:30:12.873,438,0,45,50.7,100,-60.0,100,-71.5,-112.1,-136.3
2025-12-18 19:30:13.073,439,0,43,51.9,100,-60.0,100,-71.0,-114.3,-138.1
2025-12-18 19:30:13.273,440,0,39,50.4,100,-60.0,100,-71.0,-111.5,-114.9
2025-12-18 19:30:13.473,441,0,38,51.5,100,-60.0,100,-71.5,-113.5,-130.8
2025-12-18 19:30:13.673,442,0,41,51.2,100,-60.0,100,-71.5,-113.1,-133.9
2025-12-18 19:30:13.873,443,0,45,50.7,100,-60.0,100,-70.5,-112.1,-136.6
2025-12-18 19:30:14.073,444,0,41,50.7,100,-60.0,100,-71.0,-112.0,-134.6
2025-12-18 19:30:14.273,445,0,38,50.7,100,-60.0,100,-71.0,-112.1,-133.9
2025-12-18 19:30:14.473,446,0,47,50.7,100,-60.0,100,-71.0,-112.1,-122.7
2025-12-18 19:30:14.673,447,0,40,50.2,100,-60.0,100,-69.5,-111.1,-122.2
2025-12-18 19:30:14.873,448,0,42,50.7,100,-60.0,100,-71.0,-112.0,-137.4
2025-12-18 19:30:15.068,449,0,39,50.8,100,-60.0,100,-71.0,-112.2,-120.4
2025-12-18 19:30:15.273,450,0,40,48.9,100,-60.0,100,-71.0,-108.7,-138.4
2025-12-18 19:30:15.473,451,0,37,50.7,100,-60.0,100,-71.5,-112.0,-119.7
2025-12-18 19:30:15.673,452,0,40,50.8,100,-60.0,100,-71.0,-112.3,-107.6
2025-12-18 19:30:15.873,453,0,42,51.1,100,-60.0,100,-71.0,-112.8,-129.5
2025-12-18 19:30:16.073,454,0,41,49.1,100,-60.0,100,-71.5,-109.2,-129.5
2025-12-18 19:30:16.274,455,0,43,51.1,100,-60.0,100,-71.0,-112.9,-138.1
2025-12-18 19:30:16.474,456,0,43,50.7,100,-60.0,100,-71.5,-112.2,-118.3
2025-12-18 19:30:16.673,457,0,43,50.2,100,-60.0,100,-71.0,-111.2,-124.2
2025-12-18 19:30:16.873,458,0,42,51.5,100,-60.0,100,-70.5,-113.5,-133.4
2025-12-18 19:30:17.073,459,0,42,51.5,100,-60.0,100,-71.0,-113.6,-130.7
2025-12-18 19:30:17.273,460,0,41,49.9,100,-60.0,100,-71.5,-110.6,-132.3
2025-12-18 19:30:17.473,461,0,38,51.8,100,-60.0,100,-71.0,-114.1,-117.3
2025-12-18 19:30:17.673,462,0,39,48.2,100,-60.0,100,-72.0,-107.5,-118.0
2025-12-18 19:30:17.873,463,0,40,50.9,100,-60.0,100,-71.5,-112.4,-124.1
2025-12-18 19:30:18.074,464,0,36,51.2,100,-60.0,100,-71.0,-112.9,-116.1
2025-12-18 19:30:18.274,465,0,41,51.3,100,-60.0,100,-71.5,-113.2,-136.8
2025-12-18 19:30:18.473,466,0,37,49.9,100,-60.0,100,-71.0,-110.7,-118.0
2025-12-18 19:30:18.673,467,0,41,51.2,100,-60.0,100,-71.5,-113.0,-139.5
2025-12-18 19:30:18.873,468,0,45,49.6,100,-60.0,100,-71.0,-110.1,-130.1
2025-12-18 19:30:19.073,469,0,43,51.2,100,-60.0,100,-71.0,-113.0,-129.4
2025-12-18 19:30:19.273,470,0,38,50.0,100,-60.0,100,-71.0,-110.8,-124.0
2025-12-18 19:30:19.473,471,0,41,50.6,100,-60.0,100,-71.0,-112.0,-132.7
2025-12-18 19:30:19.673,472,0,40,51.4,100,-60.0,100,-71.5,-113.4,-134.1
2025-12-18 19:30:19.874,473,0,39,50.9,100,-60.0,100,-71.0,-112.4,-130.9
2025-12-18 19:30:20.073,474,0,45,50.5,100,-60.0,100,-71.0,-111.8,-121.2
2025-12-18 19:30:20.273,475,0,36,50.8,100,-60.0,100,-71.0,-112.3,-111.6
2025-12-18 19:30:20.473,476,0,40,49.8,100,-60.0,100,-71.0,-110.4,-119.2
2025-12-18 19:30:20.673,477,0,42,51.4,100,-60.0,100,-71.0,-113.4,-123.2
2025-12-18 19:30:20.873,478,0,44,51.9,100,-60.0,100,-71.5,-114.2,-109.9
2025-12-18 19:30:21.073,479,0,38,49.7,100,-60.0,100,-71.0,-110.3,-121.0
2025-12-18 19:30:21.273,480,0,43,51.1,100,-60.0,100,-71.0,-112.9,-133.1
2025-12-18 19:30:21.473,481,0,39,50.8,100,-60.0,100,-71.0,-112.2,-107.1
2025-12-18 19:30:21.674,482,0,42,49.6,100,-60.0,100,-71.0,-110.0,-132.5
2025-12-18 19:30:21.873,483,0,38,51.4,100,-60.0,100,-70.5,-113.4,-126.5
2025-12-18 19:30:22.073,484,0,40,51.0,100,-60.0,100,-70.5,-112.6,-135.7
2025-12-18 19:30:22.273,485,0,43,51.9,100,-60.0,100,-71.5,-114.3,-137.5
2025-12-18 19:30:22.473,486,0,38,50.7,100,-60.0,100,-71.0,-112.0,-127.6
2025-12-18 19:30:22.673,487,0,42,50.5,100,-60.0,100,-71.5,-111.7,-116.4
2025-12-18 19:30:22.873,488,0,42,51.4,100,-60.0,100,-71.0,-113.3,-133.3
2025-12-18 19:30:23.073,489,0,45,51.0,100,-60.0,100,-71.0,-112.7,-137.3
2025-12-18 19:30:23.273,490,0,42,51.3,100,-60.0,100,-71.5,-113.2,-135.0
2025-12-18 19:30:23.473,491,0,38,50.2,100,-60.0,100,-70.5,-111.3,-114.8
2025-12-18 19:30:23.673,492,0,44,50.3,100,-60.0,100,-72.0,-111.4,-120.0
2025-12-18 19:30:23.873,493,0,41,48.6,100,-60.0,100,-71.0,-108.2,-117.5
2025-12-18 19:30:24.073,494,0,38,50.7,100,-60.0,100,-71.5,-112.0,-118.3
2025-12-18 19:30:24.273,495,0,41,51.1,100,-60.0,100,-71.5,-112.8,-136.7
2025-12-18 19:30:24.473,496,0,41,49.2,100,-60.0,100,-71.5,-109.4,-129.1
2025-12-18 19:30:24.673,497,0,42,51.0,100,-60.0,100,-71.5,-112.6,-134.1
2025-12-18 19:30:24.873,498,0,38,51.4,100,-60.0,100,-71.0,-113.4,-138.5
2025-12-18 19:30:25.073,499,0,42,50.7,100,-60.0,100,-71.0,-112.0,-134.7
2025-12-18 19:30:25.274,500,0,41,50.3,100,-60.0,100,-71.0,-111.4,-126.6
2025-12-18 19:30:25.473,501,0,41,50.8,100,-60.0,100,-71.0,-112.3,-105.4
2025-12-18 19:30:25.673,502,0,45,50.3,100,-60.0,100,-71.5,-111.3,-127.2
2025-12-18 19:30:25.873,503,0,39,50.5,100,-60.0,100,-71.5,-111.8,-138.7
2025-12-18 19:30:26.073,504,0,47,49.2,100,-60.0,100,-71.5,-109.4,-125.4
2025-12-18 19:30:26.273,505,0,41,51.3,100,-60.0,100,-71.0,-113.2,-121.8
2025-12-18 19:30:26.473,506,0,44,50.9,100,-60.0,100,-71.5,-112.5,-107.6
2025-12-18 19:30:26.673,507,0,39,49.6,100,-60.0,100,-71.0,-110.1,-114.5
2025-12-18 19:30:26.873,508,0,42,49.4,100,-60.0,100,-71.0,-109.7,-127.6
2025-12-18 19:30:27.073,509,0,38,50.9,100,-60.0,100,-71.0,-112.5,-135.5
2025-12-18 19:30:27.273,510,0,41,50.8,100,-60.0,100,-71.0,-112.3,-132.5
2025-12-18 19:30:27.467,511,0,43,48.2,100,-60.0,100,-71.0,-107.5,-120.7
2025-12-18 19:30:27.637,512,0,36,50.1,100,-60.0,100,-71.5,-110.9,-128.2
2025-12-18 19:30:27.837,513,0,42,49.3,100,-60.0,100,-72.5,-109.5,-132.1
2025-12-18 19:30:28.036,514,0,40,51.1,100,-60.0,100,-71.5,-112.9,-138.0
2025-12-18 19:30:28.236,515,0,42,50.4,100,-60.0,100,-71.0,-111.5,-120.6
2025-12-18 19:30:28.436,516,0,40,50.9,100,-60.0,100,-70.5,-112.5,-117.9
2025-12-18 19:30:28.636,517,0,38,49.8,100,-60.0,100,-71.5,-110.5,-113.2
2025-12-18 19:30:28.837,518,0,45,50.9,100,-60.0,100,-72.5,-112.5,-139.8
2025-12-18 19:30:29.037,519,0,42,52.1,100,-60.0,100,-71.0,-114.6,-138.3
2025-12-18 19:30:29.237,520,0,39,50.7,100,-60.0,100,-71.5,-112.2,-137.5
2025-12-18 19:30:29.437,521,0,43,50.5,100,-60.0,100,-71.0,-111.8,-111.4
2025-12-18 19:30:29.637,522,0,37,50.4,100,-60.0,100,-72.0,-111.6,-125.8
2025-12-18 19:30:29.836,523,0,41,50.8,100,-60.0,100,-71.0,-112.3,-132.8
2025-12-18 19:30:30.036,524,0,37,51.9,100,-60.0,100,-72.0,-114.4,-116.0
2025-12-18 19:30:30.236,525,0,43,50.9,100,-60.0,100,-71.5,-112.5,-118.4
2025-12-18 19:30:30.436,526,0,38,48.8,100,-60.0,100,-71.0,-108.7,-109.5
2025-12-18 19:30:30.637,527,0,45,51.5,100,-60.0,100,-71.5,-113.6,-129.6
2025-12-18 19:30:30.837,528,0,42,51.3,100,-60.0,100,-71.0,-113.2,-134.5
2025-12-18 19:30:31.037,529,0,37,51.4,100,-60.0,100,-71.0,-113.3,-122.0
2025-12-18 19:30:31.237,530,0,41,50.9,100,-60.0,100,-71.5,-112.5,-127.8
2025-12-18 19:30:31.437,531,0,41,48.4,100,-60.0,100,-71.0,-107.9,-115.6
2025-12-18 19:30:31.636,532,0,41,52.2,100,-60.0,100,-71.5,-114.9,-138.7
2025-12-18 19:30:31.836,533,0,47,51.6,100,-60.0,100,-71.5,-113.8,-112.9
2025-12-18 19:30:32.036,534,0,42,51.6,100,-60.0,100,-72.0,-113.8,-134.8
2025-12-18 19:30:32.236,535,0,43,50.4,100,-60.0,100,-71.0,-111.6,-137.2
2025-12-18 19:30:32.437,536,0,43,50.9,100,-60.0,100,-71.0,-112.5,-136.6
2025-12-18 19:30:32.637,537,0,39,50.1,100,-60.0,100,-71.5,-110.9,-114.7
2025-12-18 19:30:32.837,538,0,45,51.0,100,-60.0,100,-71.5,-112.7,-122.6
2025-12-18 19:30:33.037,539,0,40,50.0,100,-60.0,100,-71.0,-110.8,-115.1
2025-12-18 19:30:33.236,540,0,43,51.0,100,-60.0,100,-71.0,-112.6,-133.7
2025-12-18 19:30:33.436,541,0,39,50.5,100,-60.0,100,-71.0,-111.8,-121.0
2025-12-18 19:30:33.636,542,0,38,48.9,100,-60.0,100,-71.0,-108.8,-116.8
2025-12-18 19:30:33.836,543,0,40,51.4,100,-60.0,100,-71.5,-113.4,-136.7
2025-12-18 19:30:34.036,544,0,45,49.9,100,-60.0,100,-71.5,-110.5,-127.8
2025-12-18 19:30:34.237,545,0,38,50.2,100,-60.0,100,-71.0,-111.1,-121.7
2025-12-18 19:30:34.473,546,0,45,49.3,100,-60.0,100,-71.0,-109.6,-130.8
2025-12-18 19:30:34.672,547,0,41,51.8,100,-60.0,100,-72.0,-114.1,-127.2
2025-12-18 19:30:34.872,548,0,42,47.6,100,-60.0,100,-71.0,-106.6,-110.3
2025-12-18 19:30:35.067,549,0,44,50.4,100,-60.0,100,-71.5,-111.5,-132.4
2025-12-18 19:30:35.272,550,0,38,50.7,100,-60.0,100,-72.5,-112.1,-126.9
2025-12-18 19:30:35.472,551,0,42,51.3,100,-60.0,100,-72.0,-113.2,-140.4
2025-12-18 19:30:35.672,552,0,38,50.5,100,-60.0,100,-71.0,-111.8,-110.4
2025-12-18 19:30:35.872,553,0,41,49.5,100,-60.0,100,-71.0,-110.0,-135.7
2025-12-18 19:30:36.073,554,0,45,48.5,100,-60.0,100,-71.0,-108.1,-114.2
2025-12-18 19:30:36.272,555,0,39,51.4,100,-60.0,100,-71.0,-113.4,-132.7
2025-12-18 19:30:36.472,556,0,47,47.8,100,-60.0,100,-71.5,-106.9,-109.6
2025-12-18 19:30:36.672,557,0,37,51.3,100,-60.0,100,-71.0,-113.2,-117.6
2025-12-18 19:30:36.872,558,0,42,51.0,100,-60.0,100,-71.5,-112.7,-106.9
2025-12-18 19:30:37.072,559,0,39,51.2,100,-60.0,100,-71.5,-113.1,-110.8
2025-12-18 19:30:37.272,560,0,40,50.7,100,-60.0,100,-71.5,-112.0,-137.5
2025-12-18 19:30:37.472,561,0,37,50.5,100,-60.0,100,-72.0,-111.7,-114.6
2025-12-18 19:30:37.672,562,0,39,51.0,100,-60.0,100,-71.0,-112.6,-128.6
2025-12-18 19:30:37.873,563,0,37,48.7,100,-60.0,100,-72.0,-108.4,-128.3
2025-12-18 19:30:38.072,564,0,37,50.7,100,-60.0,100,-71.5,-112.1,-108.8
2025-12-18 19:30:38.272,565,0,41,50.8,100,-60.0,100,-71.0,-112.3,-138.2
